V0,V1,V2,V3,V4,V5,V6,V7,V8,V9
-1.149082591850069,0.404166107027036,1.5589720348291598,-1.278846423860115,-1.1210875982904283,-1.2259946842233795,-1.003858035281044,1.5344324119052952,-0.997103296650937,-0.7662867210293267
-1.5458500229262238,0.38678809575370476,1.3298567201087566,-1.1086017461306923,-1.0527233641095821,-1.279283644453271,-1.5757935293977057,1.6614632807046394,-1.0342565381970212,-1.0244608807479758
0.1861024508341599,0.4901092107553042,0.7476825326727774,-0.06161178432347793,0.17153692772420834,0.36819354693983036,0.5811726317505678,1.2731941600445429,0.2931941446536648,0.5560481628672538
-0.13739079801662757,0.4103131267509963,1.3628554271810016,-0.18005279951090067,0.08116271877447163,0.1927388652708473,0.07909836903696443,1.1876201463029066,0.00016283317334234447,-0.16850098231624727
0.22007864575269254,0.6821222259953669,1.2185259754788156,-0.28060074200045604,-0.17713947976750982,0.06257812051107516,0.555671469169748,1.2088792341133288,-0.2182214346042734,-0.09237358456770343
-0.3390298860723216,-0.18930214455091374,0.7107324157160141,-0.2810952077217603,-0.23829049627873966,0.016898899964195163,-0.5190015238578884,1.2613522142051434,-0.1653658857375832,0.1525288421358029
-0.15294166131377737,0.6925391256042261,1.6553121134580564,-0.4414223359724575,-0.22333986160224548,-0.10766215697016078,-0.0003011840245470327,1.2110031390920661,-0.20017545829699074,-0.26971070983586953
0.14766350035456474,0.596220246326894,1.438638255940473,-0.22210342625629512,-0.004145650421180951,-0.0562517704490647,0.2656472440986922,1.0524058661058109,-0.05571912317940031,-0.18729783847481457
0.03554588821441118,0.748877886675837,1.660725294894633,0.35977728664983627,0.33973495822047767,0.26588106266447464,0.23085302164304924,1.6235666733102263,0.2637064031184055,0.44223696365512855
0.22218379466248991,0.698039012923528,0.8530229652595575,-0.13016007196243085,-0.06497215649790355,-0.3178300130302014,0.36983526600527,1.0318761161822159,-0.19076984116337484,-0.3501314033081425
0.0843850455293377,-0.11315669986451746,1.07164829489705,0.29696232682302026,0.5126061167296194,0.565408543817596,0.06289633835032896,1.7877997563983463,0.41823889842676565,0.45138393788462017
-0.4476908004557702,1.1093599020693596,1.4217205995876878,-0.9729943014744115,-0.7513418694730299,-0.49932822510682606,-0.0028993139364430574,0.9819983542049843,-0.7317178494600531,-1.0949209925784613
-0.1697986244670655,0.10098954986862095,0.8667261163897332,0.28076446912669495,0.28776880490542445,0.21469334129836806,-0.21943884401441466,1.2077359068455458,0.26260581041968406,0.2548576457510026
-0.21247077863445127,0.900540895482739,1.126669804245621,-0.20091006550367707,-0.1908558485841318,-0.19854575312840916,0.343705634156242,1.2715651019075078,-0.15884382783129813,-0.4982677185475077
-0.23181718324454004,0.19343971843756164,1.9777177236089298,0.30099055838426864,0.4988348189234906,0.3000296892068567,-0.16951025381168858,1.238377319231047,0.6636321994276526,0.7392685385502531
-0.24600228437994553,0.36357975263395187,1.0337535223898695,-0.17666888159385224,-0.28744668743772855,-0.417148529474128,-0.28004722779308405,1.5073721964465934,-0.1352539766099876,0.06951441628128689
0.10945754615189873,0.7810573832007446,0.8010522150992976,0.38767236887722156,0.4574248919554726,0.3877922843171901,0.5164567315379508,1.2666076960440367,0.6124244053760248,0.5603304270007406
0.11749790943674046,0.9600942727959815,1.1890128397959856,0.027283811456366422,0.05338621131750175,0.14498437751783977,0.37082828784859234,1.308522161714174,0.16696703031881055,0.104750919547934
0.05430694555394133,-1.721930942822232,1.3348358913638132,-0.008903333320508465,0.11543749664508865,0.022532024301582014,-0.763749775209611,1.5105668859931498,0.1444606297655987,-0.10723888283776739
0.24203178473773126,-1.3061994280067364,0.6915040127258298,0.19744398522655013,0.26643868128356035,0.4110294745465664,-0.12416019458831135,1.3923915562719467,0.34359655394641825,0.5173474420969532
-0.20111034486686247,-1.439739071472618,1.2969091130154098,-0.2299727311242774,0.04731125330876539,-0.08038497683425433,-0.48021774534913997,1.566449030121905,0.0546866434317138,0.3834450410795026
-0.01842126035879284,-1.5328740412728767,1.1831504378809163,0.5148785956710235,0.4784740354962631,0.31853392678135506,-0.4520164035796902,1.188206677941002,0.38392918043663365,0.45780457509772626
0.5791461647312283,-1.7414205861616663,1.4387919452895626,0.46718510438714667,0.5703911859027888,0.5923821820889803,-0.1797403424103246,1.1475108841080912,0.524158982589101,0.6410097273089265
1.187271767392192,-1.8947173622767577,1.1277199966059515,0.8924695840365389,0.9479796100492592,0.9079508017615722,0.3404357937251396,1.225729895211518,0.8785100463086359,0.8159642357489671
0.779718997453687,-0.9055784926858423,1.488077082458159,0.7303236289903354,1.0714655852905572,1.221269887583606,0.5194584800197855,1.5415836864721446,1.0391889333571824,1.0070336906416972
1.0985658213787295,-1.647875530834485,0.7046328520427132,0.9398545046097608,0.8908114304183131,0.9460189924472822,0.36661216931417784,1.2451096383342461,0.9737669603759539,0.8112097309593816
1.226390420143293,-1.127984015681741,1.0964957224492382,1.2623767651231252,1.1924921964202269,1.1368671366001957,0.8266453757532229,1.5629875631369494,0.9704847387289056,0.5860343238436545
1.139906853221595,-0.8570439245552449,0.8421795218889977,1.2536112965251223,1.5451264998963292,1.4453875857723955,0.688607885730591,1.5072336584030013,1.7393744710594083,1.4276124575531135
1.404811507406313,-1.184272680929812,1.3226219532788683,1.7231319487827246,2.0245287602005453,2.2364537454578115,0.969155440807639,1.7527480327231866,2.1373737370281667,1.8647829718212405
0.45928009507038603,-1.2067102764207451,1.031360306576189,0.27220920770657087,0.3229326259014138,0.12613325606723233,0.24874671308930488,0.9337438524483473,0.44924914702304347,0.7428448627770157
0.6405430282709539,-1.397354337628115,1.6095461605206212,0.16815139499272377,0.13517267091295138,0.11501456523039301,0.4638450627013746,0.8843476164556847,0.33611355799815773,0.5290048223596363
0.8663770106330628,-1.0131510372466999,1.2681600587674926,0.435446772525398,0.5292343920880571,0.6674711624965333,0.5168027071221242,-0.34120522507571105,0.6094217098810829,0.7433118952379153
1.3238883010354197,-1.4499105205321436,1.208694685014606,0.8981503121803464,1.0404743951844855,1.159610413695631,0.8382732674087758,-0.6859486147625635,1.1311141855978464,1.185565138913635
0.1834962588184822,-1.563318134244252,0.3105459145354247,0.05045882230275803,0.011901899536313284,-0.027118646808645605,-0.46896528775152513,-0.8237680451711119,0.2910910372886722,0.3318318503301382
1.2359097534485068,-1.011714354537769,1.453588628735304,0.8843455700966919,1.065665727708976,0.8742546552786847,1.0500439905332515,-1.2858067953941779,0.98856336780201,0.573769174151215
1.3611848265020803,-1.5141740338286274,0.9212903561268551,1.348012163168094,1.2206958510868378,1.2357083834371727,0.9463895593788313,-0.22253583247603875,1.1951827583048393,1.3305043060241353
1.1695743344138052,-1.5497331981740066,1.1235172256840882,0.9906720508677335,1.0832961259164535,1.0041608216186912,0.8147724755294865,-1.1345156227126634,0.9790183282341612,0.7472325383215925
1.108082071175489,-1.2742944579968434,0.9933707908016859,1.0654121649798176,1.2879419749193324,1.1108752752823114,0.9909595025100486,-1.476466136579291,0.9969501486626305,1.2410081937073545
1.0128985117212523,-1.0091981706500084,-0.7539792875936966,0.7187586143264145,0.5378241023299075,0.6803770428427789,0.6727429657607336,-0.9272015526594379,0.5388211625723891,0.8659028097004604
1.3824446097716638,-1.6679779109192796,-1.0680619407470258,1.0892325103810025,0.9079470880757983,0.7938864208851787,0.7293116927419059,-1.308739791577008,0.8469007460353842,0.69438783857851
1.366407172639996,-1.0413105668011202,-0.8267491249778569,1.2675525314411322,1.0612098933755683,1.0513165962960214,0.9203689573052474,-1.0414591495198269,0.9421879579662045,1.0459760065335832
1.2299930719760603,-0.8095738362735982,-0.4801117715850278,0.9798256565735002,0.8154940255625475,0.6221419584179565,0.9172706688652075,-1.1611919704929832,0.5449005093687288,0.678486602724599
1.031498361210186,-1.4863131409644372,-0.49534150941790356,1.4071347876342508,1.348622537391072,1.5022474166772657,0.43991409419879324,-0.935841283490936,1.3745493743868633,1.0726413275181448
0.8679538603899224,-1.3657814948983777,-0.9336519511006551,1.5378358514675334,1.5334818993837402,1.5015086683018852,0.4075797800537274,-1.0563403506175262,1.6293252390968809,1.6393601307819428
1.052624529470802,-1.139632625836356,-1.0898201484409404,0.7019652348534783,0.5703304244346451,0.5980421578984967,0.6201035867374249,-1.2024603593506789,0.4329221242259126,0.2877012445370911
1.323910584793614,-1.3586195864824342,-1.0548247136214817,0.8400726413134242,0.6835332169766712,0.7696023539160316,0.74355520464033,-0.22394671429469312,0.5591480466678184,0.7100258276283694
1.1010743251251016,-0.8808027959573183,-0.989230785398623,0.8434231153852215,0.7959637486521566,0.5920493193817209,1.0545846249216326,-0.7962550517783973,0.6691772458474229,0.6268919398237386
1.0584119421196392,-1.3820426428619947,-0.7375284328543376,1.427823874486176,1.294164581797124,1.209369092279444,0.43695409783655004,-1.0465147940118014,1.214124401534434,0.9963269540581767
0.6405747462861431,-1.1461388324088178,-0.6166508920608625,0.970463448094682,0.9859757110396411,0.9838277819147997,0.23718193703815968,-0.3948220801991253,0.8222788541740779,0.8199882390213062
1.3152053647352915,1.5268076055625586,-0.41666829830458874,1.4078037675990083,1.3535671658011632,1.4795082918639753,2.060979445387511,-1.134715521374579,1.3925919274212226,1.68471271443938
0.6322758467383014,1.0632505724209877,-0.8391918548242144,0.9345751298664914,0.8956084125310211,0.8779763702513669,1.0520407879055087,-0.8308170486377795,1.0342156590871368,1.1180670278330165
1.202239441397265,1.3829676195560991,-0.5454087809148588,1.1717268785292458,1.0950551203065229,1.175032843719336,2.1290940974475845,-1.189874198312836,1.1648166468680772,1.231483854029487
1.1767032756678075,1.8315766631062638,-0.6637020690991983,0.9095634219281856,0.7519861308984467,0.5946642574670691,2.211011790000365,-0.6156427864093075,0.4869352121478759,0.5986734845052489
1.528604327210351,0.8442136890071797,-0.5992995804939714,1.5316211144562724,1.2696072135392567,0.8568538580530051,2.0401886062111014,-0.7999466886707128,1.051858195443192,1.222610191857999
1.6777666577507988,0.38133573704796014,-1.0435509811012977,1.7183487435645817,1.5595863944388193,1.7070224320720706,1.9084840941006878,-1.1135791757078337,1.6097958598656448,1.509047441113071
1.449496532474943,0.45120863198607764,-1.5931689808567593,1.1362923522045048,0.9129471686217546,1.0565762313550602,1.6057371089748018,-0.6019906068235782,0.9588791217649576,1.1262241579502088
0.845539416853988,0.4707220459232369,-0.9136615090570278,0.5898793961928642,0.3019599383728845,0.5642937277871263,0.8510933613815034,-0.5862157872195668,0.42237186895300294,0.4245942245867571
0.9440122466953168,0.8329914614582931,-0.7990981633514347,0.7823194871312311,0.654182879839294,1.014297969861996,1.235190288562735,-0.8818186077822165,0.8949848353710289,0.8374631148616014
0.6190823333971908,1.0312204302048553,-0.690163723853877,0.870045838791545,0.8447588522622839,0.7645503086461601,0.8534711019787323,-0.15138370298517081,0.65991727501709,0.4087278341187236
0.9593566912005209,1.1789219067227454,-0.8236830349046378,1.8895763338035703,1.839263474009669,1.8305671473818494,1.5285935181749934,0.06634494848966833,1.9761239080874187,1.808413628505926
1.0262157556536176,1.0915002113377203,-0.07809938492971044,0.7193825084523489,0.8721875321620509,0.7436753277098688,1.5257570773364837,0.12345382702666377,0.7026029013730434,0.9038605719082873
0.8571192498546226,0.9670760312774488,-1.0916450403885165,0.7241993109366667,0.450169909881851,0.5025919430140037,1.2150603990726498,-0.09725855938137135,0.4905368649376963,0.8813564838095171
1.294680344342275,1.1941415022075157,-0.9584696826182226,1.5290695729389956,1.3384406477836432,1.1535649358989895,1.9571203429417352,-0.09305347356813133,1.442391468133942,1.1505414469405049
-0.5561826764300546,1.232824566692186,-0.2861723171755257,-0.7025605477945986,-0.7988251220023564,-0.9471878744453489,-0.19979424455318473,0.17825094964328805,-0.9020229298389384,-0.9599795993020955
-0.5453176944185495,1.7540598053506047,-0.689905265293313,0.025903255641442753,0.11547815624648496,0.12895057101137042,0.1798007169719985,0.3016801563714306,0.20090410906746206,0.3455204906527272
-1.334306781660944,0.37142914906458313,-1.3461988385985086,-1.0758740299960858,-1.131812885164477,-1.03498712318181,-1.0157698745177515,-0.03415450334763899,-0.7668338486906104,-0.8010216486533595
-0.9055227274998037,1.0255112899251495,-0.4540220186490703,-1.035770089403727,-0.9534415244487309,-1.0949052607332532,-0.565005635603626,0.24850970924377264,-1.1472146442159943,-1.2010252358740263
-1.2404422416373115,1.0546836217551958,-1.3395092033115505,-0.8956067639658365,-1.0788273015849323,-1.3047502956444323,-0.9468039898193003,0.34150057299099473,-1.1973689443727211,-1.2961693129898209
-0.8093566318676619,1.515652432292986,0.5380245157516376,-0.3127180800173537,-0.2179194577879073,-0.2433986117303085,-0.279206096723879,-0.2200734711984041,-0.3720538176744496,-0.4802413249454416
-1.1673776679194616,1.3918922407445686,-0.4150017545763932,-0.9430963594970643,-0.8643717458268596,-0.736302826637793,-0.5396695074375382,0.005164869566525284,-0.9041857775441925,-0.7586502778736122
-1.0260991775404003,1.2739607897130876,-0.2293473812425951,-0.5853638124226076,-0.7473693249560434,-0.7893822567987403,-0.4375628680225515,0.18435742045339049,-0.7141946208136737,-0.9485342461581941
-0.910280323201947,1.063933047861903,-0.6150877280299704,-1.2206142597042189,-1.2921102307335066,-1.5927678370685991,-0.4629484944310769,0.13913581528749178,-1.6335327374651238,-1.3199329410487133
-1.526218940403287,0.3828224507273117,-1.340352817751367,-1.4659092436225787,-1.6461809066574462,-1.5243922015777718,-1.4526044348140543,0.011943510571754879,-1.6781708987002546,-1.908827027052213
-1.1003999988020323,1.4723246105337666,-0.2289388345750039,-0.7039554375474416,-0.6847484967138752,-0.6228918793300252,-0.6440943613224515,0.326477113058825,-0.48843175214470164,-0.9045920044795475
-0.969158440424491,1.5297253137788962,-0.6969326272941957,-0.6732990689335464,-0.5156229482273368,-0.5741611482895509,-0.2570530455363994,-0.00894324082376497,-0.4613309708528223,-0.5890598431281102
-0.9633541161494483,0.11504170242382554,-0.41635538742664513,-0.8090916241584043,-0.7680603582580618,-0.686191532769003,-0.76291710593496,-0.17576978028388945,-0.6694357754293481,-0.6814471585934546
